1,1,0,0.006576202766975743,0,1,1,1,1,0,1,0,1,10,1
1,1,1,0.008950523559170215,0,1,1,1,1,0,1,0,1,10,1
1,1,2,0.0041742910484659085,0,1,1,1,1,0,1,0,1,10,1
1,1,3,0.006485164871648114,0,1,1,1,1,0,1,0,1,10,1
1,2,0,0.005885234996248154,0,1,0,0,1,1,1,0,0,10,1
1,2,1,0.002991852716153622,0,1,0,0,1,1,1,0,0,10,1
1,2,2,0.004070008469118724,0,1,0,0,1,1,1,0,0,10,1
1,2,3,0.004340539913821945,0,1,0,0,1,1,1,0,0,10,1
1,3,0,0.0031111852310841425,0,1,0,1,1,0,1,1,0,10,1
1,3,1,0.006954771955505951,0,1,0,1,1,0,1,1,0,10,1
1,3,2,0.0044373441057504286,0,1,0,1,1,0,1,1,0,10,1
1,3,3,0.0049148596485254605,0,1,0,1,1,0,1,1,0,10,1
1,4,0,0.0,1,1,0,0,1,0,1,0,0,10,1
1,4,1,0.0,1,1,0,0,1,0,1,0,0,10,1
1,4,2,0.0,1,1,0,0,1,0,1,0,0,10,1
1,4,3,0.0,1,1,0,0,1,0,1,0,0,10,1
1,5,0,0.000699912367754411,0,1,1,0,1,0,1,0,0,10,1
1,5,1,0.0014512347426181562,0,1,1,0,1,0,1,0,0,10,1
1,5,2,0.07726556482913735,0,1,1,0,1,0,1,0,0,10,1
1,5,3,0.00442706651246921,0,1,1,0,1,0,1,0,0,10,1
1,6,0,0.0015335621641346703,0,1,0,0,1,0,1,0,0,10,1
1,6,1,0.0025306304832933843,0,1,0,0,1,0,1,0,0,10,1
1,6,2,0.41134335875496386,0,1,0,0,1,0,1,0,0,10,1
1,6,3,0.029517628629709834,0,1,0,0,1,0,1,0,0,10,1
1,7,0,0.002223489419790406,0,1,0,0,1,0,1,0,0,10,1
1,7,1,0.0020147953175552536,0,1,0,0,1,0,1,0,0,10,1
1,7,2,0.7990884481913909,0,1,0,0,1,0,1,0,0,10,1
1,7,3,0.0005161990680000001,0,1,0,0,1,0,1,0,0,10,1
1,8,0,0.00134309757879,0,1,0,0,1,0,1,0,1,10,1
1,8,1,0.0,0,1,0,0,1,0,1,0,1,10,1
1,8,2,0.9899999999999991,0,1,0,0,1,0,1,0,1,10,1
1,8,3,0.003538161,0,1,0,0,1,0,1,0,1,10,1
1,9,0,0.0009801,0,1,0,0,1,1,1,2,0,10,1
1,9,1,0.0,0,1,0,0,1,1,1,2,0,10,1
1,9,2,0.9999999999999996,0,1,0,0,1,1,1,2,0,10,1
1,9,3,0.0,0,1,0,0,1,1,1,2,0,10,1
1,10,0,0.0,2,1,0,1,1,0,1,1,1,10,1
1,10,1,0.0,2,1,0,1,1,0,1,1,1,10,1
1,10,2,0.0,2,1,0,1,1,0,1,1,1,10,1
1,10,3,0.0,2,1,0,1,1,0,1,1,1,10,1
2,1,0,0.00977133182343007,0,1,1,1,0,0,0,1,1,10,1
2,1,1,0.013286606936326235,0,1,1,1,0,0,0,1,1,10,1
2,1,2,0.01039939484952584,0,1,1,1,0,0,0,1,1,10,1
2,1,3,0.006508559881250374,0,1,1,1,0,0,0,1,1,10,1
2,2,0,0.0,1,0,0,0,0,1,0,0,1,10,1
2,2,1,0.0,1,0,0,0,0,1,0,0,1,10,1
2,2,2,0.0,1,0,0,0,0,1,0,0,1,10,1
2,2,3,0.0,1,0,0,0,0,1,0,0,1,10,1
2,3,0,0.005764347703938652,0,0,1,1,0,1,1,0,1,10,1
2,3,1,0.005974993069934917,0,0,1,1,0,1,1,0,1,10,1
2,3,2,0.01337951702380857,0,0,1,1,0,1,1,0,1,10,1
2,3,3,0.0029789815493080716,0,0,1,1,0,1,1,0,1,10,1
2,4,0,0.005949911994450468,0,0,0,1,1,1,0,0,1,10,1
2,4,1,0.007935207926586836,0,0,0,1,1,1,0,0,1,10,1
2,4,2,0.02146905988755824,0,0,0,1,1,1,0,0,1,10,1
2,4,3,0.011184621766239704,0,0,0,1,1,1,0,0,1,10,1
2,5,0,0.005041280125279055,0,1,0,1,0,1,0,0,1,10,1
2,5,1,0.008696853014988765,0,1,0,1,0,1,0,0,1,10,1
2,5,2,0.040577597813662755,0,1,0,1,0,1,0,0,1,10,1
2,5,3,0.013142742772284742,0,1,0,1,0,1,0,0,1,10,1
2,6,0,0.002136943428665332,0,0,0,1,0,1,0,0,1,10,1
2,6,1,0.01862797322461633,0,0,0,1,0,1,0,0,1,10,1
2,6,2,0.060839290476390355,0,0,0,1,0,1,0,0,1,10,1
2,6,3,0.11110777277903587,0,0,0,1,0,1,0,0,1,10,1
2,7,0,0.0,0,0,0,1,0,1,0,0,0,10,1
2,7,1,0.0008815276666733117,0,0,0,1,0,1,0,0,0,10,1
2,7,2,0.20242305143021935,0,0,0,1,0,1,0,0,0,10,1
2,7,3,0.20958009757003335,0,0,0,1,0,1,0,0,0,10,1
2,8,0,5.1103707732e-05,0,0,0,1,0,0,0,1,1,10,1
2,8,1,0.004150984758292032,0,0,0,1,0,0,0,1,1,10,1
2,8,2,0.025614745306374566,0,0,0,1,0,0,0,1,1,10,1
2,8,3,0.9800999999999986,0,0,0,1,0,0,0,1,1,10,1
2,9,0,0.0,1,0,0,0,0,1,2,0,0,10,1
2,9,1,0.0,1,0,0,0,0,1,2,0,0,10,1
2,9,2,0.0,1,0,0,0,0,1,2,0,0,10,1
2,9,3,0.0,1,0,0,0,0,1,2,0,0,10,1
2,10,0,0.0,0,0,1,1,2,0,1,1,1,10,1
2,10,1,0.0009801,0,0,1,1,2,0,1,1,1,10,1
2,10,2,0.0,0,0,1,1,2,0,1,1,1,10,1
2,10,3,0.6125795110000001,0,0,1,1,2,0,1,1,1,10,1
3,1,0,0.012809200292154137,0,1,1,1,0,0,1,1,0,10,1
3,1,1,0.0186730844799356,0,1,1,1,0,0,1,1,0,10,1
3,1,2,0.013016888302660146,0,1,1,1,0,0,1,1,0,10,1
3,1,3,0.009685800961236129,0,1,1,1,0,0,1,1,0,10,1
3,2,0,0.0,1,0,0,0,1,0,0,1,0,10,1
3,2,1,0.0,1,0,0,0,1,0,0,1,0,10,1
3,2,2,0.0,1,0,0,0,1,0,0,1,0,10,1
3,2,3,0.0,1,0,0,0,1,0,0,1,0,10,1
3,3,0,0.0,1,1,1,0,0,0,0,1,0,10,1
3,3,1,0.0,1,1,1,0,0,0,0,1,0,10,1
3,3,2,0.0,1,1,1,0,0,0,0,1,0,10,1
3,3,3,0.0,1,1,1,0,0,0,0,1,0,10,1
3,4,0,0.0,1,0,1,0,0,0,0,1,0,10,1
3,4,1,0.0,1,0,1,0,0,0,0,1,0,10,1
3,4,2,0.0,1,0,1,0,0,0,0,1,0,10,1
3,4,3,0.0,1,0,1,0,0,0,0,1,0,10,1
3,5,0,0.0,1,0,1,0,0,0,0,1,0,10,1
3,5,1,0.0,1,0,1,0,0,0,0,1,0,10,1
3,5,2,0.0,1,0,1,0,0,0,0,1,0,10,1
3,5,3,0.0,1,0,1,0,0,0,0,1,0,10,1
3,6,0,0.0,1,0,1,0,0,0,0,1,1,10,1
3,6,1,0.0,1,0,1,0,0,0,0,1,1,10,1
3,6,2,0.0,1,0,1,0,0,0,0,1,1,10,1
3,6,3,0.0,1,0,1,0,0,0,0,1,1,10,1
3,7,0,0.0,1,0,1,0,0,1,0,0,0,10,1
3,7,1,0.0,1,0,1,0,0,1,0,0,0,10,1
3,7,2,0.0,1,0,1,0,0,1,0,0,0,10,1
3,7,3,0.0,1,0,1,0,0,1,0,0,0,10,1
3,8,0,0.00915248479651244,0,0,1,1,0,0,1,1,1,10,1
3,8,1,0.005473530480495177,0,0,1,1,0,0,1,1,1,10,1
3,8,2,0.028208399887385674,0,0,1,1,0,0,1,1,1,10,1
3,8,3,0.9702989999999982,0,0,1,1,0,0,1,1,1,10,1
3,9,0,0.0,1,0,0,0,1,1,0,0,0,10,1
3,9,1,0.0,1,0,0,0,1,1,0,0,0,10,1
3,9,2,0.0,1,0,0,0,1,1,0,0,0,10,1
3,9,3,0.0,1,0,0,0,1,1,0,0,0,10,1
3,10,0,0.0009801,0,1,1,1,0,0,1,1,1,10,1
3,10,1,0.00274862000354832,0,1,1,1,0,0,1,1,1,10,1
3,10,2,0.0018621900000000001,0,1,1,1,0,0,1,1,1,10,1
3,10,3,0.22716905715900004,0,1,1,1,0,0,1,1,1,10,1
4,1,0,0.03739861004039031,0,1,1,1,0,0,1,0,0,10,1
4,1,1,0.043918995025660344,0,1,1,1,0,0,1,0,0,10,1
4,1,2,0.09857889550109197,0,1,1,1,0,0,1,0,0,10,1
4,1,3,0.012513969485620856,0,1,1,1,0,0,1,0,0,10,1
4,2,0,0.03333414585569276,0,0,0,0,1,0,1,0,0,10,1
4,2,1,0.06033860923722345,0,0,0,0,1,0,1,0,0,10,1
4,2,2,0.8863848716141184,0,0,0,0,1,0,1,0,0,10,1
4,2,3,0.08789453685170995,0,0,0,0,1,0,1,0,0,10,1
4,3,0,0.03977960302050512,0,1,0,0,1,0,1,0,1,10,1
4,3,1,0.034931522341626234,0,1,0,0,1,0,1,0,1,10,1
4,3,2,0.8953382542370306,0,1,0,0,1,0,1,0,1,10,1
4,3,3,0.12381117769620503,0,1,0,0,1,0,1,0,1,10,1
4,4,0,0.07090337683311759,0,1,0,0,1,1,1,0,1,10,1
4,4,1,0.0622954309865465,0,1,0,0,1,1,1,0,1,10,1
4,4,2,0.9043820750046109,0,1,0,0,1,1,1,0,1,10,1
4,4,3,0.07028885065790008,0,1,0,0,1,1,1,0,1,10,1
4,5,0,0.05235749904077103,0,1,0,1,1,1,1,0,0,10,1
4,5,1,0.08898590390359314,0,1,0,1,1,1,1,0,0,10,1
4,5,2,0.9135172474829089,0,1,0,1,1,1,1,0,0,10,1
4,5,3,0.08093080965937886,0,1,0,1,1,1,1,0,0,10,1
4,6,0,0.02343457766490105,0,1,0,1,1,0,1,1,0,10,1
4,6,1,0.9227446944278048,0,1,0,1,1,0,1,1,0,10,1
4,6,2,0.06355239234752642,0,1,0,1,1,0,1,1,0,10,1
4,6,3,0.08406590580649156,0,1,0,1,1,0,1,1,0,10,1
4,7,0,0.0,1,1,0,0,1,0,0,0,0,10,1
4,7,1,0.0,1,1,0,0,1,0,0,0,0,10,1
4,7,2,0.0,1,1,0,0,1,0,0,0,0,10,1
4,7,3,0.0,1,1,0,0,1,0,0,0,0,10,1
4,8,0,0.011115329373778121,0,1,1,0,0,0,1,1,1,10,1
4,8,1,0.0062822768980512565,0,1,1,0,0,0,1,1,1,10,1
4,8,2,0.05329571664573557,0,1,1,0,0,0,1,1,1,10,1
4,8,3,0.9605960099999977,0,1,1,0,0,0,1,1,1,10,1
4,9,0,0.0,1,0,0,0,1,1,0,0,0,10,1
4,9,1,0.0,1,0,0,0,1,1,0,0,0,10,1
4,9,2,0.0,1,0,0,0,1,1,0,0,0,10,1
4,9,3,0.0,1,0,0,0,1,1,0,0,0,10,1
4,10,0,0.012163089429641318,0,1,1,1,0,0,1,1,1,10,1
4,10,1,0.0018663157786457869,0,1,1,1,0,0,1,1,1,10,1
4,10,2,0.005535013486970291,0,1,1,1,0,0,1,1,1,10,1
4,10,3,0.060480720394952094,0,1,1,1,0,0,1,1,1,10,1
5,1,0,0.04405943482712386,0,1,1,1,0,0,0,0,0,10,1
5,1,1,0.03600356718524708,0,1,1,1,0,0,0,0,0,10,1
5,1,2,0.14792971210619724,0,1,1,1,0,0,0,0,0,10,1
5,1,3,0.06100531069012953,0,1,1,1,0,0,0,0,0,10,1
5,2,0,0.04146849577882291,0,0,0,0,0,0,0,0,1,10,1
5,2,1,0.05789225565808349,0,0,0,0,0,0,0,0,1,10,1
5,2,2,0.06539906646842818,0,0,0,0,0,0,0,0,1,10,1
5,2,3,0.8775210225592504,0,0,0,0,0,0,0,0,1,10,1
5,3,0,0.05142074920593597,0,0,0,0,0,1,0,1,1,10,1
5,3,1,0.03673772302118598,0,0,0,0,0,1,0,1,1,10,1
5,3,2,0.040929402857576194,0,0,0,0,0,1,0,1,1,10,1
5,3,3,0.1659898500482217,0,0,0,0,0,1,0,1,1,10,1
5,4,0,0.0,1,0,0,1,0,1,0,1,1,10,1
5,4,1,0.0,1,0,0,1,0,1,0,1,1,10,1
5,4,2,0.0,1,0,0,1,0,1,0,1,1,10,1
5,4,3,0.0,1,0,0,1,0,1,0,1,1,10,1
5,5,0,0.0,1,0,1,1,0,1,0,0,1,10,1
5,5,1,0.0,1,0,1,1,0,1,0,0,1,10,1
5,5,2,0.0,1,0,1,1,0,1,0,0,1,10,1
5,5,3,0.0,1,0,1,1,0,1,0,0,1,10,1
5,6,0,0.06326275922857552,0,0,1,1,0,1,1,0,1,10,1
5,6,1,0.015093480084002561,0,0,1,1,0,1,1,0,1,10,1
5,6,2,0.9320653479069725,0,0,1,1,0,1,1,0,1,10,1
5,6,3,0.02101051460031022,0,0,1,1,0,1,1,0,1,10,1
5,7,0,0.00502379218435717,0,0,0,1,1,1,0,0,0,10,1
5,7,1,0.014163751060413652,0,0,0,1,1,1,0,0,0,10,1
5,7,2,0.9414801494009958,0,0,0,1,1,1,0,0,0,10,1
5,7,3,0.016075288961597777,0,0,0,1,1,1,0,0,0,10,1
5,8,0,0.0024056298753517974,0,1,0,1,0,0,1,1,0,10,1
5,8,1,0.0030111831931836155,0,1,0,1,0,0,1,1,0,10,1
5,8,2,0.011253451118548865,0,1,0,1,0,0,1,1,0,10,1
5,8,3,0.9509900498999972,0,1,0,1,0,0,1,1,0,10,1
5,9,0,0.0,1,0,0,0,1,0,0,0,0,10,1
5,9,1,0.0,1,0,0,0,1,0,0,0,0,10,1
5,9,2,0.0,1,0,0,0,1,0,0,0,0,10,1
5,9,3,0.0,1,0,0,0,1,0,0,0,0,10,1
5,10,0,0.0042290482667522505,0,1,1,0,0,0,1,1,1,10,1
5,10,1,0.001768129197363959,0,1,1,0,0,0,1,1,1,10,1
5,10,2,0.002714114838110683,0,1,1,0,0,0,1,1,1,10,1
5,10,3,0.015290641366854058,0,1,1,0,0,0,1,1,1,10,1
6,1,0,0.060324583569917385,0,1,1,1,0,0,0,0,0,10,1
6,1,1,0.06850970231320785,0,1,1,1,0,0,0,0,0,10,1
6,1,2,0.2126330055955593,0,1,1,1,0,0,0,0,0,10,1
6,1,3,0.0770049406729898,0,1,1,1,0,0,0,0,0,10,1
6,2,0,0.05566426048592742,0,0,0,0,0,0,0,1,0,10,1
6,2,1,0.09157624088858873,0,0,0,0,0,0,0,1,0,10,1
6,2,2,0.11024174507483657,0,0,0,0,0,0,0,1,0,10,1
6,2,3,0.8687458110209965,0,0,0,0,0,0,0,1,0,10,1
6,3,0,0.0,1,0,0,0,0,0,1,1,0,10,1
6,3,1,0.0,1,0,0,0,0,0,1,1,0,10,1
6,3,2,0.0,1,0,0,0,0,0,1,1,0,10,1
6,3,3,0.0,1,0,0,0,0,0,1,1,0,10,1
6,4,0,0.0,1,0,1,0,1,0,1,1,0,10,1
6,4,1,0.0,1,0,1,0,1,0,1,1,0,10,1
6,4,2,0.0,1,0,1,0,1,0,1,1,0,10,1
6,4,3,0.0,1,0,1,0,1,0,1,1,0,10,1
6,5,0,0.0,1,1,1,0,1,0,0,1,0,10,1
6,5,1,0.0,1,1,1,0,1,0,0,1,0,10,1
6,5,2,0.0,1,1,1,0,1,0,0,1,0,10,1
6,5,3,0.0,1,1,1,0,1,0,0,1,0,10,1
6,6,0,0.0,1,1,1,0,0,0,0,1,1,10,1
6,6,1,0.0,1,1,1,0,0,0,0,1,1,10,1
6,6,2,0.0,1,1,1,0,0,0,0,1,1,10,1
6,6,3,0.0,1,1,1,0,0,0,0,1,1,10,1
6,7,0,0.0,1,0,1,0,0,1,0,0,0,10,1
6,7,1,0.0,1,0,1,0,0,1,0,0,0,10,1
6,7,2,0.0,1,0,1,0,0,1,0,0,0,10,1
6,7,3,0.0,1,0,1,0,0,1,0,0,0,10,1
6,8,0,0.0028211311998999995,0,0,1,1,0,0,1,0,0,10,1
6,8,1,0.0017761810630489677,0,0,1,1,0,0,1,0,0,10,1
6,8,2,0.00033946718150316296,0,0,1,1,0,0,1,0,0,10,1
6,8,3,0.32158578482347655,0,0,1,1,0,0,1,0,0,10,1
6,9,0,0.03118540332608733,0,0,0,0,1,0,0,0,0,10,1
6,9,1,0.000811795633208388,0,0,0,0,1,0,0,0,0,10,1
6,9,2,0.0011497772546026684,0,0,0,0,1,0,0,0,0,10,1
6,9,3,0.0020363593038941817,0,0,0,0,1,0,0,0,0,10,1
6,10,0,0.001738046590724063,0,1,0,0,0,0,1,1,1,10,1
6,10,1,0.001124374670754816,0,1,0,0,0,0,1,1,1,10,1
6,10,2,0.003065029818977174,0,1,0,0,0,0,1,1,1,10,1
