1,1,0,0.006714294441912367,0,1,1,1,1,0,1,0,1
1,1,1,0.00566851476558151,0,1,1,1,1,0,1,0,1
1,1,2,0.010190672505007683,0,1,1,1,1,0,1,0,1
1,1,3,0.006956142297128382,0,1,1,1,1,0,1,0,1
1,2,0,0.005578915535565914,0,1,0,0,1,1,1,0,0
1,2,1,0.008506407604331127,0,1,0,0,1,1,1,0,0
1,2,2,0.01614499898688341,0,1,0,0,1,1,1,0,0
1,2,3,0.008067211352043913,0,1,0,0,1,1,1,0,0
1,3,0,0.00598400062757265,0,1,0,1,1,0,1,1,0
1,3,1,0.030482758593960445,0,1,0,1,1,0,1,1,0
1,3,2,0.015903895841541126,0,1,0,1,1,0,1,1,0
1,3,3,0.01752549293729022,0,1,0,1,1,0,1,1,0
1,4,0,0.0,1,1,0,0,1,0,1,0,0
1,4,1,0.0,1,1,0,0,1,0,1,0,0
1,4,2,0.0,1,1,0,0,1,0,1,0,0
1,4,3,0.0,1,1,0,0,1,0,1,0,0
1,5,0,0.005419411198643494,0,1,1,0,1,0,1,0,0
1,5,1,0.012438862819342086,0,1,1,0,1,0,1,0,0
1,5,2,0.019344389978379617,0,1,1,0,1,0,1,0,0
1,5,3,0.006023398241777557,0,1,1,0,1,0,1,0,0
1,6,0,0.003030947510500765,0,1,0,0,1,0,1,0,0
1,6,1,0.012090629853554757,0,1,0,0,1,0,1,0,0
1,6,2,0.06771256762300047,0,1,0,0,1,0,1,0,0
1,6,3,0.006930596373872749,0,1,0,0,1,0,1,0,0
1,7,0,0.00028721543086753117,0,1,0,0,1,0,1,0,0
1,7,1,0.005498859688821189,0,1,0,0,1,0,1,0,0
1,7,2,0.3512006638117391,0,1,0,0,1,0,1,0,0
1,7,3,0.009845568478020676,0,1,0,0,1,0,1,0,0
1,8,0,0.0007528549941000002,0,1,0,0,1,0,1,0,1
1,8,1,0.004514358596596201,0,1,0,0,1,0,1,0,1
1,8,2,0.9899999999999991,0,1,0,0,1,0,1,0,1
1,8,3,0.030073801022100007,0,1,0,0,1,0,1,0,1
1,9,0,0.0,0,1,0,0,1,1,1,2,0
1,9,1,0.0,0,1,0,0,1,1,1,2,0
1,9,2,0.9999999999999996,0,1,0,0,1,1,1,2,0
1,9,3,0.0,0,1,0,0,1,1,1,2,0
1,10,0,0.0,2,1,0,1,1,0,1,1,1
1,10,1,0.0,2,1,0,1,1,0,1,1,1
1,10,2,0.0,2,1,0,1,1,0,1,1,1
1,10,3,0.0,2,1,0,1,1,0,1,1,1
2,1,0,0.006338009981753352,0,1,1,1,0,0,0,1,1
2,1,1,0.006846106488093056,0,1,1,1,0,0,0,1,1
2,1,2,0.005945890978066153,0,1,1,1,0,0,0,1,1
2,1,3,0.007663918104849552,0,1,1,1,0,0,0,1,1
2,2,0,0.0,1,0,0,0,0,1,0,0,1
2,2,1,0.0,1,0,0,0,0,1,0,0,1
2,2,2,0.0,1,0,0,0,0,1,0,0,1
2,2,3,0.0,1,0,0,0,0,1,0,0,1
2,3,0,0.01593017133682972,0,0,1,1,0,1,1,0,1
2,3,1,0.020891075448625986,0,0,1,1,0,1,1,0,1
2,3,2,0.0489502813911017,0,0,1,1,0,1,1,0,1
2,3,3,0.015933687610211543,0,0,1,1,0,1,1,0,1
2,4,0,0.011271175048950297,0,0,0,1,1,1,0,0,1
2,4,1,0.022515761807620927,0,0,0,1,1,1,0,0,1
2,4,2,0.11055063095154594,0,0,0,1,1,1,0,0,1
2,4,3,0.020394795697158515,0,0,0,1,1,1,0,0,1
2,5,0,0.006956890589105899,0,1,0,1,0,1,0,0,1
2,5,1,0.014021240654647816,0,1,0,1,0,1,0,0,1
2,5,2,0.2541813208200067,0,1,0,1,0,1,0,0,1
2,5,3,0.005724746661390031,0,1,0,1,0,1,0,0,1
2,6,0,0.0062889286071569975,0,0,0,1,0,1,0,0,1
2,6,1,0.017925462383537254,0,0,0,1,0,1,0,0,1
2,6,2,0.5018804707767908,0,0,0,1,0,1,0,0,1
2,6,3,0.0070217850147181035,0,0,0,1,0,1,0,0,1
2,7,0,0.0008368105884408373,0,0,0,1,0,1,0,0,0
2,7,1,0.019221399160220316,0,0,0,1,0,1,0,0,0
2,7,2,0.7914364305158081,0,0,0,1,0,1,0,0,0
2,7,3,0.01611619188200516,0,0,0,1,0,1,0,0,0
2,8,0,0.005262022585928172,0,0,0,1,0,0,0,1,1
2,8,1,0.0029269426607870987,0,0,0,1,0,0,0,1,1
2,8,2,0.01740925442329048,0,0,0,1,0,0,0,1,1
2,8,3,0.9800999999999986,0,0,0,1,0,0,0,1,1
2,9,0,0.0,1,0,0,0,0,1,2,0,0
2,9,1,0.0,1,0,0,0,0,1,2,0,0
2,9,2,0.0,1,0,0,0,0,1,2,0,0
2,9,3,0.0,1,0,0,0,0,1,2,0,0
2,10,0,0.0099,0,0,1,1,2,0,1,1,1
2,10,1,0.0009801,0,0,1,1,2,0,1,1,1
2,10,2,0.0,0,0,1,1,2,0,1,1,1
2,10,3,0.717570463519,0,0,1,1,2,0,1,1,1
3,1,0,0.007954509448632366,0,1,1,1,0,0,1,1,0
3,1,1,0.02132669969250088,0,1,1,1,0,0,1,1,0
3,1,2,0.007046179987919792,0,1,1,1,0,0,1,1,0
3,1,3,0.006282499786855826,0,1,1,1,0,0,1,1,0
3,2,0,0.0,1,0,0,0,1,0,0,1,0
3,2,1,0.0,1,0,0,0,1,0,0,1,0
3,2,2,0.0,1,0,0,0,1,0,0,1,0
3,2,3,0.0,1,0,0,0,1,0,0,1,0
3,3,0,0.0,1,1,1,0,0,0,0,1,0
3,3,1,0.0,1,1,1,0,0,0,0,1,0
3,3,2,0.0,1,1,1,0,0,0,0,1,0
3,3,3,0.0,1,1,1,0,0,0,0,1,0
3,4,0,0.0,1,0,1,0,0,0,0,1,0
3,4,1,0.0,1,0,1,0,0,0,0,1,0
3,4,2,0.0,1,0,1,0,0,0,0,1,0
3,4,3,0.0,1,0,1,0,0,0,0,1,0
3,5,0,0.0,1,0,1,0,0,0,0,1,0
3,5,1,0.0,1,0,1,0,0,0,0,1,0
3,5,2,0.0,1,0,1,0,0,0,0,1,0
3,5,3,0.0,1,0,1,0,0,0,0,1,0
3,6,0,0.0,1,0,1,0,0,0,0,1,1
3,6,1,0.0,1,0,1,0,0,0,0,1,1
3,6,2,0.0,1,0,1,0,0,0,0,1,1
3,6,3,0.0,1,0,1,0,0,0,0,1,1
3,7,0,0.0,1,0,1,0,0,1,0,0,0
3,7,1,0.0,1,0,1,0,0,1,0,0,0
3,7,2,0.0,1,0,1,0,0,1,0,0,0
3,7,3,0.0,1,0,1,0,0,1,0,0,0
3,8,0,0.02660415632082941,0,0,1,1,0,0,1,1,1
3,8,1,0.0027187767142176963,0,0,1,1,0,0,1,1,1
3,8,2,0.038053056634466516,0,0,1,1,0,0,1,1,1
3,8,3,0.9702989999999982,0,0,1,1,0,0,1,1,1
3,9,0,0.0,1,0,0,0,1,1,0,0,0
3,9,1,0.0,1,0,0,0,1,1,0,0,0
3,9,2,0.0,1,0,0,0,1,1,0,0,0
3,9,3,0.0,1,0,0,0,1,1,0,0,0
3,10,0,0.0018621900000000001,0,1,1,1,0,0,1,1,1
3,10,1,0.0054647449555673714,0,1,1,1,0,0,1,1,1
3,10,2,0.0018621900000000001,0,1,1,1,0,0,1,1,1
3,10,3,0.34069449563018106,0,1,1,1,0,0,1,1,1
4,1,0,0.025962455266271185,0,1,1,1,0,0,1,0,0
4,1,1,0.031546349365073056,0,1,1,1,0,0,1,0,0
4,1,2,0.06644256097862565,0,1,1,1,0,0,1,0,0
4,1,3,0.00963383726529104,0,1,1,1,0,0,1,0,0
4,2,0,0.030292743405136192,0,0,0,0,1,0,1,0,0
4,2,1,0.04535187625491749,0,0,0,0,1,0,1,0,0
4,2,2,0.2938765562901233,0,0,0,0,1,0,1,0,0
4,2,3,0.07238286059997874,0,0,0,0,1,0,1,0,0
4,3,0,0.04393712251509325,0,1,0,0,1,0,1,0,1
4,3,1,0.029484881129796758,0,1,0,0,1,0,1,0,1
4,3,2,0.8953382542357321,0,1,0,0,1,0,1,0,1
4,3,3,0.08252733466549342,0,1,0,0,1,0,1,0,1
4,4,0,0.02871604590482145,0,1,0,0,1,1,1,0,1
4,4,1,0.02963256181995045,0,1,0,0,1,1,1,0,1
4,4,2,0.9043820750043976,0,1,0,0,1,1,1,0,1
4,4,3,0.03335517954086201,0,1,0,0,1,1,1,0,1
4,5,0,0.01984848499366036,0,1,0,1,1,1,1,0,0
4,5,1,0.047950575877934304,0,1,0,1,1,1,1,0,0
4,5,2,0.9135172474828759,0,1,0,1,1,1,1,0,0
4,5,3,0.027031309287204954,0,1,0,1,1,1,1,0,0
4,6,0,0.03172328748552243,0,1,0,1,1,0,1,1,0
4,6,1,0.9227446944277998,0,1,0,1,1,0,1,1,0
4,6,2,0.03548260805761858,0,1,0,1,1,0,1,1,0
4,6,3,0.0556597093922429,0,1,0,1,1,0,1,1,0
4,7,0,0.0,1,1,0,0,1,0,0,0,0
4,7,1,0.0,1,1,0,0,1,0,0,0,0
4,7,2,0.0,1,1,0,0,1,0,0,0,0
4,7,3,0.0,1,1,0,0,1,0,0,0,0
4,8,0,0.007503570358811088,0,1,1,0,0,0,1,1,1
4,8,1,0.0022682713114703136,0,1,1,0,0,0,1,1,1
4,8,2,0.014598668150910203,0,1,1,0,0,0,1,1,1
4,8,3,0.9605960099999977,0,1,1,0,0,0,1,1,1
4,9,0,0.0,1,0,0,0,1,1,0,0,0
4,9,1,0.0,1,0,0,0,1,1,0,0,0
4,9,2,0.0,1,0,0,0,1,1,0,0,0
4,9,3,0.0,1,0,0,0,1,1,0,0,0
4,10,0,0.018369475805813665,0,1,1,1,0,0,1,1,1
4,10,1,0.003980639353084833,0,1,1,1,0,0,1,1,1
4,10,2,0.02412943473004348,0,1,1,1,0,0,1,1,1
4,10,3,0.12175229719701351,0,1,1,1,0,0,1,1,1
5,1,0,0.039189458753592504,0,1,1,1,0,0,0,0,0
5,1,1,0.03882790295870571,0,1,1,1,0,0,0,0,0
5,1,2,0.15230570495213325,0,1,1,1,0,0,0,0,0
5,1,3,0.029928888045453645,0,1,1,1,0,0,0,0,0
5,2,0,0.020206514395938673,0,0,0,0,0,0,0,0,1
5,2,1,0.058770030145365616,0,0,0,0,0,0,0,0,1
5,2,2,0.8775210225233075,0,0,0,0,0,0,0,0,1
5,2,3,0.16203343766632877,0,0,0,0,0,0,0,0,1
5,3,0,0.04355218615577367,0,0,0,0,0,1,0,1,1
5,3,1,0.05639424923944987,0,0,0,0,0,1,0,1,1
5,3,2,0.032297389308494504,0,0,0,0,0,1,0,1,1
5,3,3,0.8863848716069221,0,0,0,0,0,1,0,1,1
5,4,0,0.0,1,0,0,1,0,1,0,1,1
5,4,1,0.0,1,0,0,1,0,1,0,1,1
5,4,2,0.0,1,0,0,1,0,1,0,1,1
5,4,3,0.0,1,0,0,1,0,1,0,1,1
5,5,0,0.0,1,0,1,1,0,1,0,0,1
5,5,1,0.0,1,0,1,1,0,1,0,0,1
5,5,2,0.0,1,0,1,1,0,1,0,0,1
5,5,3,0.0,1,0,1,1,0,1,0,0,1
5,6,0,0.0276794850984535,0,0,1,1,0,1,1,0,1
5,6,1,0.033409809194602,0,0,1,1,0,1,1,0,1
5,6,2,0.9320653479069716,0,0,1,1,0,1,1,0,1
5,6,3,0.008714192085306632,0,0,1,1,0,1,1,0,1
5,7,0,0.006963873802242992,0,0,0,1,1,1,0,0,0
5,7,1,0.021926379281674017,0,0,0,1,1,1,0,0,0
5,7,2,0.9414801494009958,0,0,0,1,1,1,0,0,0
5,7,3,0.01810631616786937,0,0,0,1,1,1,0,0,0
5,8,0,0.006544460412226354,0,1,0,1,0,0,1,1,0
5,8,1,0.002677188485995954,0,1,0,1,0,0,1,1,0
5,8,2,0.016641414948090773,0,1,0,1,0,0,1,1,0
5,8,3,0.9509900498999972,0,1,0,1,0,0,1,1,0
5,9,0,0.0,1,0,0,0,1,0,0,0,0
5,9,1,0.0,1,0,0,0,1,0,0,0,0
5,9,2,0.0,1,0,0,0,1,0,0,0,0
5,9,3,0.0,1,0,0,0,1,0,0,0,0
5,10,0,0.006560636666972069,0,1,1,0,0,0,1,1,1
5,10,1,0.0016088889698159612,0,1,1,0,0,0,1,1,1
5,10,2,0.011337655955275111,0,1,1,0,0,0,1,1,1
5,10,3,0.037728848994242926,0,1,1,0,0,0,1,1,1
6,1,0,0.0442154380152778,0,1,1,1,0,0,0,0,0
6,1,1,0.034741351656352976,0,1,1,1,0,0,0,0,0
6,1,2,0.8600583475346224,0,1,1,1,0,0,0,0,0
6,1,3,0.06407674069621633,0,1,1,1,0,0,0,0,0
6,2,0,0.0426817182514618,0,0,0,0,0,0,0,1,0
6,2,1,0.033857629514104357,0,0,0,0,0,0,0,1,0
6,2,2,0.07655731438131193,0,0,0,0,0,0,0,1,0
6,2,3,0.8687458108589878,0,0,0,0,0,0,0,1,0
6,3,0,0.0,1,0,0,0,0,0,1,1,0
6,3,1,0.0,1,0,0,0,0,0,1,1,0
6,3,2,0.0,1,0,0,0,0,0,1,1,0
6,3,3,0.0,1,0,0,0,0,0,1,1,0
6,4,0,0.0,1,0,1,0,1,0,1,1,0
6,4,1,0.0,1,0,1,0,1,0,1,1,0
6,4,2,0.0,1,0,1,0,1,0,1,1,0
6,4,3,0.0,1,0,1,0,1,0,1,1,0
6,5,0,0.0,1,1,1,0,1,0,0,1,0
6,5,1,0.0,1,1,1,0,1,0,0,1,0
6,5,2,0.0,1,1,1,0,1,0,0,1,0
6,5,3,0.0,1,1,1,0,1,0,0,1,0
6,6,0,0.0,1,1,1,0,0,0,0,1,1
6,6,1,0.0,1,1,1,0,0,0,0,1,1
6,6,2,0.0,1,1,1,0,0,0,0,1,1
6,6,3,0.0,1,1,1,0,0,0,0,1,1
6,7,0,0.0,1,0,1,0,0,1,0,0,0
6,7,1,0.0,1,0,1,0,0,1,0,0,0
6,7,2,0.0,1,0,1,0,0,1,0,0,0
6,7,3,0.0,1,0,1,0,0,1,0,0,0
6,8,0,0.009520563755524307,0,0,1,1,0,0,1,0,0
